CCAA;Tipo de jornada;Tiempo de trabajo;Periodo;Total
10 Comunitat Valenciana;Jornada a tiempo completo;Horas extras por trabajador;2000T3;0,6
10 Comunitat Valenciana;Jornada a tiempo completo;Horas extras por trabajador;2000T2;0,7
10 Comunitat Valenciana;Jornada a tiempo completo;Horas extras por trabajador;2000T1;0,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2007T4;95,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2007T3;98,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2007T2;100,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2007T1;95,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2006T4;90,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2006T3;97,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2006T2;94,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2006T1;93,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2005T4;90,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2005T3;95,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2005T2;86,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2005T1;88,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2004T4;88,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2004T3;90,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2004T2;85,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2004T1;88,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2003T4;87,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2003T3;90,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2003T2;86,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2003T1;86,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2002T4;88,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2002T3;88,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2002T2;86,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2002T1;84,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2001T4;88
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2001T3;87,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2001T2;85
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2001T1;84,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2000T4;82,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2000T3;86,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2000T2;84,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pactadas;2000T1;84,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2007T4;96,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2007T3;98,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2007T2;100,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2007T1;96,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2006T4;91,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2006T3;98,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2006T2;95
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2006T1;93,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2005T4;91,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2005T3;95,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2005T2;86,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2005T1;89,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2004T4;89,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2004T3;90,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2004T2;85,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2004T1;89
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2003T4;88,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2003T3;90,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2003T2;86,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2003T1;86,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2002T4;89
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2002T3;88,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2002T2;86,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2002T1;85
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2001T4;88,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2001T3;87,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2001T2;85
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2001T1;84,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2000T4;82,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2000T3;86,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2000T2;84,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas pagadas;2000T1;84,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2007T4;82,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2007T3;80,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2007T2;88,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2007T1;87,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2006T4;78
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2006T3;82,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2006T2;83,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2006T1;85,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2005T4;80,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2005T3;81,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2005T2;80,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2005T1;79,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2004T4;77,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2004T3;78,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2004T2;77,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2004T1;81,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2003T4;80,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2003T3;80
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2003T2;78,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2003T1;78
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2002T4;79,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2002T3;75,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2002T2;79,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2002T1;77,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2001T4;78,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2001T3;71,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2001T2;76,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2001T1;77,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2000T4;74,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2000T3;67,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2000T2;77,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas efectivas;2000T1;78
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2007T4;14
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2007T3;17,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2007T2;11,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2007T1;8,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2006T4;13,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2006T3;16
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2006T2;11,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2006T1;8,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2005T4;11,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2005T3;14,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2005T2;6,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2005T1;10,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2004T4;11,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2004T3;12,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2004T2;8,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2004T1;7,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2003T4;8,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2003T3;11
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2003T2;8,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2003T1;8,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2002T4;9,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2002T3;13,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2002T2;6,9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2002T1;7,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2001T4;10,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2001T3;15,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2001T2;9
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2001T1;6,8
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2000T4;8,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2000T3;18,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2000T2;7,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas no trabajadas;2000T1;6,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2007T4;0,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2007T3;0,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2007T2;0,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2007T1;1,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2006T4;0,6
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2006T3;0,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2006T2;0,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2006T1;0,5
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2005T4;1,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2005T3;0,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2005T2;0,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2005T1;0,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2004T4;1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2004T3;0,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2004T2;0,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2004T1;0,7
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2003T4;1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2003T3;0,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2003T2;0,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2003T1;0,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2002T4;0,4
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2002T3;0,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2002T2;0,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2002T1;0,3
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2001T4;0,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2001T3;0,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2001T2;0
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2001T1;0,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2000T4;0,2
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2000T3;0,1
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2000T2;0
10 Comunitat Valenciana;Jornada a tiempo parcial;Horas extras por trabajador;2000T1;0,1
11 Extremadura;Ambas jornadas;Horas pactadas;2007T4;156,7
11 Extremadura;Ambas jornadas;Horas pactadas;2007T3;157,7
11 Extremadura;Ambas jornadas;Horas pactadas;2007T2;156,9
11 Extremadura;Ambas jornadas;Horas pactadas;2007T1;156,4
11 Extremadura;Ambas jornadas;Horas pactadas;2006T4;154
11 Extremadura;Ambas jornadas;Horas pactadas;2006T3;155,3
11 Extremadura;Ambas jornadas;Horas pactadas;2006T2;154,2
11 Extremadura;Ambas jornadas;Horas pactadas;2006T1;153,9
11 Extremadura;Ambas jornadas;Horas pactadas;2005T4;154,7
11 Extremadura;Ambas jornadas;Horas pactadas;2005T3;154,9
11 Extremadura;Ambas jornadas;Horas pactadas;2005T2;154,7
11 Extremadura;Ambas jornadas;Horas pactadas;2005T1;155
11 Extremadura;Ambas jornadas;Horas pactadas;2004T4;154
11 Extremadura;Ambas jornadas;Horas pactadas;2004T3;155,9
11 Extremadura;Ambas jornadas;Horas pactadas;2004T2;154,9
11 Extremadura;Ambas jornadas;Horas pactadas;2004T1;153,9
11 Extremadura;Ambas jornadas;Horas pactadas;2003T4;155
11 Extremadura;Ambas jornadas;Horas pactadas;2003T3;156,9
11 Extremadura;Ambas jornadas;Horas pactadas;2003T2;156,6
11 Extremadura;Ambas jornadas;Horas pactadas;2003T1;156,1
11 Extremadura;Ambas jornadas;Horas pactadas;2002T4;158,6
11 Extremadura;Ambas jornadas;Horas pactadas;2002T3;159,7
11 Extremadura;Ambas jornadas;Horas pactadas;2002T2;158,7
11 Extremadura;Ambas jornadas;Horas pactadas;2002T1;159,4
11 Extremadura;Ambas jornadas;Horas pactadas;2001T4;159,7
11 Extremadura;Ambas jornadas;Horas pactadas;2001T3;160
11 Extremadura;Ambas jornadas;Horas pactadas;2001T2;159,5
11 Extremadura;Ambas jornadas;Horas pactadas;2001T1;158,8
11 Extremadura;Ambas jornadas;Horas pactadas;2000T4;160,3
11 Extremadura;Ambas jornadas;Horas pactadas;2000T3;160,2
11 Extremadura;Ambas jornadas;Horas pactadas;2000T2;159,3
11 Extremadura;Ambas jornadas;Horas pactadas;2000T1;159,9
11 Extremadura;Ambas jornadas;Horas pagadas;2007T4;157
11 Extremadura;Ambas jornadas;Horas pagadas;2007T3;158,1
11 Extremadura;Ambas jornadas;Horas pagadas;2007T2;157,2
11 Extremadura;Ambas jornadas;Horas pagadas;2007T1;156,7
11 Extremadura;Ambas jornadas;Horas pagadas;2006T4;154,3
11 Extremadura;Ambas jornadas;Horas pagadas;2006T3;155,6
11 Extremadura;Ambas jornadas;Horas pagadas;2006T2;154,5
11 Extremadura;Ambas jornadas;Horas pagadas;2006T1;154,2
11 Extremadura;Ambas jornadas;Horas pagadas;2005T4;154,9
11 Extremadura;Ambas jornadas;Horas pagadas;2005T3;155,1
11 Extremadura;Ambas jornadas;Horas pagadas;2005T2;154,9
11 Extremadura;Ambas jornadas;Horas pagadas;2005T1;155,2
11 Extremadura;Ambas jornadas;Horas pagadas;2004T4;154,2
11 Extremadura;Ambas jornadas;Horas pagadas;2004T3;156,2
11 Extremadura;Ambas jornadas;Horas pagadas;2004T2;155,1
11 Extremadura;Ambas jornadas;Horas pagadas;2004T1;154
11 Extremadura;Ambas jornadas;Horas pagadas;2003T4;155,1
11 Extremadura;Ambas jornadas;Horas pagadas;2003T3;157,3
11 Extremadura;Ambas jornadas;Horas pagadas;2003T2;156,8
11 Extremadura;Ambas jornadas;Horas pagadas;2003T1;156,3
11 Extremadura;Ambas jornadas;Horas pagadas;2002T4;158,8
11 Extremadura;Ambas jornadas;Horas pagadas;2002T3;159,8
11 Extremadura;Ambas jornadas;Horas pagadas;2002T2;158,5
11 Extremadura;Ambas jornadas;Horas pagadas;2002T1;159,5
11 Extremadura;Ambas jornadas;Horas pagadas;2001T4;159,9
11 Extremadura;Ambas jornadas;Horas pagadas;2001T3;160,2
11 Extremadura;Ambas jornadas;Horas pagadas;2001T2;159,7
11 Extremadura;Ambas jornadas;Horas pagadas;2001T1;159
11 Extremadura;Ambas jornadas;Horas pagadas;2000T4;160,6
11 Extremadura;Ambas jornadas;Horas pagadas;2000T3;160,5
11 Extremadura;Ambas jornadas;Horas pagadas;2000T2;159,5
11 Extremadura;Ambas jornadas;Horas pagadas;2000T1;159,9
11 Extremadura;Ambas jornadas;Horas efectivas;2007T4;135
11 Extremadura;Ambas jornadas;Horas efectivas;2007T3;130,2
11 Extremadura;Ambas jornadas;Horas efectivas;2007T2;140,7
11 Extremadura;Ambas jornadas;Horas efectivas;2007T1;144,1
11 Extremadura;Ambas jornadas;Horas efectivas;2006T4;134,5
11 Extremadura;Ambas jornadas;Horas efectivas;2006T3;128,9
11 Extremadura;Ambas jornadas;Horas efectivas;2006T2;138,9
11 Extremadura;Ambas jornadas;Horas efectivas;2006T1;141,5
11 Extremadura;Ambas jornadas;Horas efectivas;2005T4;134,5
11 Extremadura;Ambas jornadas;Horas efectivas;2005T3;127,2
11 Extremadura;Ambas jornadas;Horas efectivas;2005T2;142,9
11 Extremadura;Ambas jornadas;Horas efectivas;2005T1;139,4
11 Extremadura;Ambas jornadas;Horas efectivas;2004T4;133,8
11 Extremadura;Ambas jornadas;Horas efectivas;2004T3;127,5
11 Extremadura;Ambas jornadas;Horas efectivas;2004T2;141,4
11 Extremadura;Ambas jornadas;Horas efectivas;2004T1;141,3
11 Extremadura;Ambas jornadas;Horas efectivas;2003T4;137,4
11 Extremadura;Ambas jornadas;Horas efectivas;2003T3;127,2
11 Extremadura;Ambas jornadas;Horas efectivas;2003T2;141,4
11 Extremadura;Ambas jornadas;Horas efectivas;2003T1;144,2
11 Extremadura;Ambas jornadas;Horas efectivas;2002T4;138,7
11 Extremadura;Ambas jornadas;Horas efectivas;2002T3;130,4
11 Extremadura;Ambas jornadas;Horas efectivas;2002T2;147,9
11 Extremadura;Ambas jornadas;Horas efectivas;2002T1;142,9
11 Extremadura;Ambas jornadas;Horas efectivas;2001T4;139,2
11 Extremadura;Ambas jornadas;Horas efectivas;2001T3;131,7
11 Extremadura;Ambas jornadas;Horas efectivas;2001T2;143,3
11 Extremadura;Ambas jornadas;Horas efectivas;2001T1;147
11 Extremadura;Ambas jornadas;Horas efectivas;2000T4;140,4
11 Extremadura;Ambas jornadas;Horas efectivas;2000T3;130,4
11 Extremadura;Ambas jornadas;Horas efectivas;2000T2;142,8
11 Extremadura;Ambas jornadas;Horas efectivas;2000T1;148,4
11 Extremadura;Ambas jornadas;Horas no trabajadas;2007T4;22
11 Extremadura;Ambas jornadas;Horas no trabajadas;2007T3;27,9
11 Extremadura;Ambas jornadas;Horas no trabajadas;2007T2;16,5
11 Extremadura;Ambas jornadas;Horas no trabajadas;2007T1;12,9
11 Extremadura;Ambas jornadas;Horas no trabajadas;2006T4;19,9
11 Extremadura;Ambas jornadas;Horas no trabajadas;2006T3;26,7
11 Extremadura;Ambas jornadas;Horas no trabajadas;2006T2;15,6
11 Extremadura;Ambas jornadas;Horas no trabajadas;2006T1;12,7
11 Extremadura;Ambas jornadas;Horas no trabajadas;2005T4;20,6
11 Extremadura;Ambas jornadas;Horas no trabajadas;2005T3;27,9
11 Extremadura;Ambas jornadas;Horas no trabajadas;2005T2;12,1
11 Extremadura;Ambas jornadas;Horas no trabajadas;2005T1;15,9
11 Extremadura;Ambas jornadas;Horas no trabajadas;2004T4;20,5
11 Extremadura;Ambas jornadas;Horas no trabajadas;2004T3;28,7
11 Extremadura;Ambas jornadas;Horas no trabajadas;2004T2;13,8
11 Extremadura;Ambas jornadas;Horas no trabajadas;2004T1;12,8
11 Extremadura;Ambas jornadas;Horas no trabajadas;2003T4;17,8
11 Extremadura;Ambas jornadas;Horas no trabajadas;2003T3;30,2
